"","ID","Sample.Plate","Species","Region","Site","CollectionDate","Season","Rain","Depth","Symbiodinium","Breviolum","Cladocopium","Durusdinium","dom","background","totalSym","use","count","X"
"539","urban_514","Sample 9_UrbanPopgen_Plate62_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","0",1,"y",1,NA
"540","urban_522","Sample 10_UrbanPopgen_Plate62_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0.632015441,0.367984559,"C","0",1,"y",1,NA
"541","urban_530","Sample 11_UrbanPopgen_Plate62_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0.084353149,0,0.915646851,"D","B",1,"y",1,NA
"542","urban_507","Sample 8_UrbanPopgen_Plate63_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0.000884002,0.999115998,"","",1,"y",1,NA
"543","urban_467","Sample 6_UrbanPopgen_Plate64_3-24-24_data.csv","Pseu","Miami urban","Seaquarium","24-Jan","Winter","Dry",0.3,0,0,0.99838827,0.00161173,"","",1,"y",1,NA
"544","urban_542","Sample 1_UrbanPopgen_Plate66_3-24-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"545","urban_550","Sample 2_UrbanPopgen_Plate66_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"546","Baggs_073","Sample 3_UrbanPopgen_Plate66_3-24-24_data.csv","Cnat","Miami urban","Bill Baggs","21-Jun","Summer","Wet",1,0,0,0,1,"D","0",1,"y",1,NA
"547","Baggs_205","Sample 4_UrbanPopgen_Plate66_3-24-24_data.csv","Cnat","Miami urban","Bill Baggs","20-Jun","Summer","Wet",1,0,0.859652285,0,0.140347715,"B","",1,"y",1,NA
"548","urban_410","Sample 5_UrbanPopgen_Plate66_3-24-24_data.csv","Pseu","Miami urban","Seaquarium","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","",1,"y",1,NA
"549","urban_469","Sample 6_UrbanPopgen_Plate66_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.7,0,0,0,1,"D","",1,"y",1,NA
"550","urban_483","Sample 7_UrbanPopgen_Plate66_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2,0,0,0,1,"D","",1,"y",1,NA
"551","urban_500","Sample 8_UrbanPopgen_Plate66_3-24-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"552","urban_509","Sample 9_UrbanPopgen_Plate66_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.761291711,0.027889265,0.210819025,"B","",1,"y",1,NA
"553","urban_517","Sample 10_UrbanPopgen_Plate66_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"","",1,"y",1,NA
"554","urban_525","Sample 11_UrbanPopgen_Plate66_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0.483935981,0.014848228,0.501215791,"0","",1,"y",1,NA
"555","urban_535","Sample 1_UrbanPopgen_Plate67_3-24-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","0",1,"y",1,NA
"556","urban_543","Sample 2_UrbanPopgen_Plate67_3-24-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"557","urban_551","Sample 3_UrbanPopgen_Plate67_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.91677611,0,0.08322389,"B","",1,"y",1,NA
"558","Baggs_077","Sample 4_UrbanPopgen_Plate67_3-24-24_data.csv","Cnat","Miami urban","Bill Baggs","21-Jun","Summer","Wet",1,0,1,0,0,"B","0",1,"y",1,NA
"559","Baggs_206","Sample 5_UrbanPopgen_Plate67_3-24-24_data.csv","Ofav","Miami urban","Bill Baggs","20-Jun","Summer","Wet",1,0,0,0,1,"D","0",1,"y",1,NA
"560","urban_437","Sample 6_UrbanPopgen_Plate67_3-24-24_data.csv","Pseu","Miami urban","Seaquarium","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","0",1,"y",1,NA
"561","urban_470","Sample 7_UrbanPopgen_Plate67_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.7,0,0,0,1,"D","",1,"y",1,NA
"562","urban_484","Sample 8_UrbanPopgen_Plate67_3-24-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2,0,0,0,1,"D","",1,"y",1,NA
"563","urban_501","Sample 9_UrbanPopgen_Plate67_3-24-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"564","urban_518","Sample 11_UrbanPopgen_Plate67_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","0",1,"y",1,NA
"565","urban_526","Sample 12_UrbanPopgen_Plate67_3-24-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0.994555383,0,0.005444617,"B","",1,"y",1,NA
"566","urban_536","Sample 1_UrbanPopgen_Plate68_3-25-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.1,0,0,0,1,"","",1,"y",1,NA
"567","urban_544","Sample 2_UrbanPopgen_Plate68_3-25-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"568","urban_552","Sample 3_UrbanPopgen_Plate68_3-25-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.8,0,0.009026694,0,0.990973306,"D","",1,"y",1,NA
"569","Baggs_210","Sample 5_UrbanPopgen_Plate68_3-25-24_data.csv","Pseu","Miami urban","Bill Baggs","20-Jun","Summer","Wet",1,0,0.991127386,0,0.008872614,"B","",1,"y",1,NA
"570","urban_463","Sample 6_UrbanPopgen_Plate68_3-25-24_data.csv","Cnat","Miami urban","Seaquarium","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","0",1,"y",1,NA
"571","urban_471","Sample 7_UrbanPopgen_Plate68_3-25-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.7,0,0,0,1,"D","",1,"y",1,NA
"572","urban_485","Sample 8_UrbanPopgen_Plate68_3-25-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2,0,0,0,1,"D","",1,"y",1,NA
"573","urban_502","Sample 9_UrbanPopgen_Plate68_3-25-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.128390615,0,0.871609385,"D","",1,"y",1,NA
"574","urban_511","Sample 10_UrbanPopgen_Plate68_3-25-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0.954593458,0.000953035,0.044453508,"B","",1,"y",1,NA
"575","urban_519","Sample 11_UrbanPopgen_Plate68_3-25-24_data.csv","Pseu","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"576","urban_537","Sample 2_UrbanPopgen_Plate69_3-25-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","",1,"y",1,NA
"577","urban_545","Sample 3_UrbanPopgen_Plate69_3-25-24_data.csv","Dlab","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","",1,"y",1,NA
"578","urban_553","Sample 4_UrbanPopgen_Plate69_3-25-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"579","urban_554","Sample 5_UrbanPopgen_Plate69_3-25-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"580","urban_562","Sample 6_UrbanPopgen_Plate69_3-25-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",0.6,0,0.99919981,0,0.00080019,"B","",1,"y",1,NA
"581","urban_570","Sample 7_UrbanPopgen_Plate69_3-25-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"582","urban_583","Sample 8_UrbanPopgen_Plate69_3-25-24_data.csv","Pseu","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",0.9,0,0.261021197,0,0.738978803,"D","",1,"y",1,NA
"583","urban_599","Sample 10_UrbanPopgen_Plate69_3-25-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0.445743589,0.554256411,"D","0",1,"y",1,NA
"584","urban_607","Sample 11_UrbanPopgen_Plate69_3-25-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"585","urban_615","Sample 12_UrbanPopgen_Plate69_3-25-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0,1,"D","",1,"y",1,NA
"586","urban_623","Sample 1_UrbanPopgen_Plate70_3-25-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.235476017,0,0.764523983,"","",1,"y",1,NA
"587","urban_631","Sample 2_UrbanPopgen_Plate70_3-25-24_data.csv","Cnat","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","0",1,"y",1,NA
"588","urban_639","Sample 3_UrbanPopgen_Plate70_3-25-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","",1,"y",1,NA
"589","urban_647","Sample 4_UrbanPopgen_Plate70_3-25-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"590","urban_555","Sample 5_UrbanPopgen_Plate70_3-25-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"591","urban_563","Sample 6_UrbanPopgen_Plate70_3-25-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"592","urban_571","Sample 7_UrbanPopgen_Plate70_3-25-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"593","urban_584","Sample 8_UrbanPopgen_Plate70_3-25-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"594","urban_592","Sample 9_UrbanPopgen_Plate70_3-25-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.566883066,0.015614807,0.417502127,"B","",1,"y",1,NA
"595","urban_600","Sample 10_UrbanPopgen_Plate70_3-25-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0.17177162,0.252879453,0.575348927,"D","",1,"y",1,NA
"596","urban_608","Sample 11_UrbanPopgen_Plate70_3-25-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"597","urban_624","Sample 2_UrbanPopgen_Plate71_3-25-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.00803502,0.000414189,0.991550791,"D","",1,"y",1,NA
"598","urban_632","Sample 3_UrbanPopgen_Plate71_3-25-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"599","urban_640","Sample 4_UrbanPopgen_Plate71_3-25-24_data.csv","Dlab","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","",1,"y",1,NA
"600","urban_648","Sample 5_UrbanPopgen_Plate71_3-25-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"601","urban_556","Sample 6_UrbanPopgen_Plate71_3-25-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"602","urban_564","Sample 7_UrbanPopgen_Plate71_3-25-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"603","urban_572","Sample 8_UrbanPopgen_Plate71_3-25-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"604","urban_585","Sample 9_UrbanPopgen_Plate71_3-25-24_data.csv","Cnat","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"605","urban_593","Sample 10_UrbanPopgen_Plate71_3-25-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"","",1,"y",1,NA
"606","urban_601","Sample 11_UrbanPopgen_Plate71_3-25-24_data.csv","Dlab","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"607","urban_609","Sample 12_UrbanPopgen_Plate71_3-25-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","0",1,"y",1,NA
"608","urban_557","Sample 1_UrbanPopgen_Plate72_3-26-24_data.csv","Ofav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"609","urban_558","Sample 2_UrbanPopgen_Plate72_3-26-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"610","urban_559","Sample 3_UrbanPopgen_Plate72_3-26-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"611","urban_560","Sample 4_UrbanPopgen_Plate72_3-26-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"612","urban_561","Sample 5_UrbanPopgen_Plate72_3-26-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.5,0,0,0,1,"","",1,"y",1,NA
"613","urban_565","Sample 6_UrbanPopgen_Plate72_3-26-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"614","urban_566","Sample 7_UrbanPopgen_Plate72_3-26-24_data.csv","Sbou","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,1,0,0,"B","0",1,"y",1,NA
"615","urban_567","Sample 8_UrbanPopgen_Plate72_3-26-24_data.csv","Cnat","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"616","urban_569","Sample 10_UrbanPopgen_Plate72_3-26-24_data.csv","Mcav","Miami urban","Coral City Camera","24-Jan","Winter","Dry",1.7,0,0,0,1,"D","",1,"y",1,NA
"617","urban_573","Sample 11_UrbanPopgen_Plate72_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.524977169,0.057981493,0.417041338,"B","",1,"y",1,NA
"618","urban_574","Sample 1_UrbanPopgen_Plate73_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"619","urban_575","Sample 2_UrbanPopgen_Plate73_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","0",1,"y",1,NA
"620","urban_576","Sample 3_UrbanPopgen_Plate73_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"621","urban_577","Sample 4_UrbanPopgen_Plate73_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"622","urban_587","Sample 6_UrbanPopgen_Plate73_3-26-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"623","urban_588","Sample 7_UrbanPopgen_Plate73_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.160483498,0.076909661,0.762606842,"D","",1,"y",1,NA
"624","urban_589","Sample 8_UrbanPopgen_Plate73_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"625","urban_590","Sample 9_UrbanPopgen_Plate73_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0.00093843,0.99906157,"D","",1,"y",1,NA
"626","urban_594","Sample 10_UrbanPopgen_Plate73_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.289678701,0,0.710321299,"","",1,"y",1,NA
"627","urban_595","Sample 11_UrbanPopgen_Plate73_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0.434026786,0.565973214,"D","",1,"y",1,NA
"628","urban_596","Sample 12_UrbanPopgen_Plate73_3-26-24_data.csv","Mcav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"629","urban_597","Sample 1_UrbanPopgen_Plate74_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.252109708,0.09040964,0.657480651,"D","",1,"y",1,NA
"630","urban_598","Sample 2_UrbanPopgen_Plate74_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",2.4,0,0,0,1,"D","0",1,"y",1,NA
"631","urban_602","Sample 3_UrbanPopgen_Plate74_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","0",1,"y",1,NA
"632","urban_603","Sample 4_UrbanPopgen_Plate74_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,5.38958e-05,0.999946104,"D","",1,"y",1,NA
"633","urban_604","Sample 5_UrbanPopgen_Plate74_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0,1,"D","",1,"y",1,NA
"634","urban_605","Sample 6_UrbanPopgen_Plate74_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","",1,"y",1,NA
"635","urban_606","Sample 7_UrbanPopgen_Plate74_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"","",1,"y",1,NA
"636","urban_610","Sample 8_UrbanPopgen_Plate74_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","",1,"y",1,NA
"637","urban_612","Sample 10_UrbanPopgen_Plate74_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","0",1,"y",1,NA
"638","urban_613","Sample 11_UrbanPopgen_Plate74_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","0",1,"y",1,NA
"639","urban_614","Sample 1_UrbanPopgen_Plate75_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0.820135724,0,0.179864276,"B","",1,"y",1,NA
"640","urban_617","Sample 2_UrbanPopgen_Plate75_3-26-24_data.csv","Dlab","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.5,0,0.06613871,0,0.93386129,"D","",1,"y",1,NA
"641","urban_618","Sample 3_UrbanPopgen_Plate75_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.5,0,0.083700818,0.374336149,0.541963033,"D","",1,"y",1,NA
"642","urban_619","Sample 4_UrbanPopgen_Plate75_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",2.1,0,0,0,1,"D","",1,"y",1,NA
"643","urban_620","Sample 5_UrbanPopgen_Plate75_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","",1,"y",1,NA
"644","urban_621","Sample 6_UrbanPopgen_Plate75_3-26-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",1.2,0,0.123466362,0,0.876533638,"D","",1,"y",1,NA
"645","urban_625","Sample 8_UrbanPopgen_Plate75_3-26-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.10804676,0,0.89195324,"D","",1,"y",1,NA
"646","urban_626","Sample 9_UrbanPopgen_Plate75_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","0",1,"y",1,NA
"647","urban_627","Sample 10_UrbanPopgen_Plate75_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,4.68537e-05,0.999953146,"D","",1,"y",1,NA
"648","urban_628","Sample 11_UrbanPopgen_Plate75_3-26-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,9.57283e-05,0.999904272,"D","",1,"y",1,NA
"649","urban_629","Sample 12_UrbanPopgen_Plate75_3-26-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.5,0,0,0,1,"D","0",1,"y",1,NA
"650","urban_630","Sample 1_UrbanPopgen_Plate76_3-27-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","0",1,"y",1,NA
"651","urban_633","Sample 2_UrbanPopgen_Plate76_3-27-24_data.csv","Dlab","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",2.5,0,0,0,1,"D","0",1,"y",1,NA
"652","urban_634","Sample 3_UrbanPopgen_Plate76_3-27-24_data.csv","Cnat","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",2.5,0,0,0,1,"D","",1,"y",1,NA
"653","urban_635","Sample 4_UrbanPopgen_Plate76_3-27-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.2,0,0,0,1,"D","",1,"y",1,NA
"654","urban_636","Sample 5_UrbanPopgen_Plate76_3-27-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"655","urban_637","Sample 6_UrbanPopgen_Plate76_3-27-24_data.csv","Mcav","Palm Beach urban","Peanut Island","24-Jan","Winter","Dry",1.8,0,0,0,1,"D","",1,"y",1,NA
"656","urban_638","Sample 7_UrbanPopgen_Plate76_3-27-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0,1,"D","",1,"y",1,NA
"657","urban_641","Sample 8_UrbanPopgen_Plate76_3-27-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0.002868603,0.997131397,"D","",1,"y",1,NA
"658","urban_642","Sample 9_UrbanPopgen_Plate76_3-27-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"659","urban_643","Sample 10_UrbanPopgen_Plate76_3-27-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"660","urban_644","Sample 11_UrbanPopgen_Plate76_3-27-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0.003641994,0.996358006,"D","",1,"y",1,NA
"661","urban_645","Sample 1_UrbanPopgen_Plate77_3-27-24_data.csv","Mcav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0.000803176,0.999196824,"D","",1,"y",1,NA
"662","urban_646","Sample 2_UrbanPopgen_Plate77_3-27-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0.074381251,0.925618749,"D","C",1,"y",1,NA
"663","urban_649","Sample 3_UrbanPopgen_Plate77_3-27-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.3,0,0,0,1,"D","0",1,"y",1,NA
"664","urban_650","Sample 4_UrbanPopgen_Plate77_3-27-24_data.csv","Dlab","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"665","urban_651","Sample 5_UrbanPopgen_Plate77_3-27-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"666","urban_652","Sample 6_UrbanPopgen_Plate77_3-27-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.6,0,0,0,1,"D","",1,"y",1,NA
"667","urban_653","Sample 7_UrbanPopgen_Plate77_3-27-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"668","urban_654","Sample 8_UrbanPopgen_Plate77_3-27-24_data.csv","Ofav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"669","urban_655","Sample 9_UrbanPopgen_Plate77_3-27-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"670","urban_656","Sample 10_UrbanPopgen_Plate77_3-27-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"671","urban_657","Sample 11_UrbanPopgen_Plate77_3-27-24_data.csv","Mcav","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"672","urban_658","Sample 12_UrbanPopgen_Plate77_3-27-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.278827742,0.116203577,0.604968681,"D","",1,"y",1,NA
"673","urban_659","Sample 1_UrbanPopgen_Plate78_3-30-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.009789123,0.55197679,0.438234087,"C","",1,"y",1,NA
"674","urban_660","Sample 2_UrbanPopgen_Plate78_3-30-24_data.csv","Pseu","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0.976811209,0.023188791,0,"B","",1,"y",1,NA
"675","urban_661","Sample 3_UrbanPopgen_Plate78_3-30-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","",1,"y",1,NA
"676","urban_662","Sample 4_UrbanPopgen_Plate78_3-30-24_data.csv","Cnat","Miami urban","Fisher Island","24-Jan","Winter","Dry",0.9,0,0,0,1,"D","0",1,"y",1,NA
