"","Sample.Name","File.Name","A.CT.mean","B.CT.mean","C.CT.mean","D.CT.mean","A.CT.sd","B.CT.sd","C.CT.sd","D.CT.sd","A.reps","B.reps","C.reps","D.reps","B.A","C.A","D.A","A.B","C.B","D.B","A.C","B.C","D.C","A.D","B.D","C.D","Sample.Plate","ID","Species","Region","Site","CollectionDate","Season","Rain","Depth"
"327","Sample 3","UrbanPopgen_Plate30_7-13-23_data.csv",27.07912159,23.723518375,32.53903389,32.44266129,0.613985852704559,0.645357939057313,0.165730852988504,NA,2,2,2,1,92.125473006143,0.00889031803667162,0,0.0108547610923346,9.65022783229434e-05,0,112.481915256024,10362.4496475981,0,0,0,0,"Sample 3_UrbanPopgen_Plate30_7-13-23_data.csv","urban_036","Pseu","Miami urban","Star Island","22-Jul","Summer","Wet",2.4
"328","Sample 4","UrbanPopgen_Plate30_7-13-23_data.csv",25.44279766,24.85760784,35.858613965,30.71568012,0.0933070531289302,0.914114568262746,0.78175728151328,1.20359395871141,2,2,2,2,13.5021273047732,0.000286445191540472,0.0775935229896373,0.0740624034589341,2.12148193447421e-05,0.00574676280545859,3491.06925000942,47136.8614434062,270.884362109022,12.8876736288099,174.011009998559,0.00369161214111553,"Sample 4_UrbanPopgen_Plate30_7-13-23_data.csv","urban_037","Pseu","Miami urban","Star Island","22-Jul","Summer","Wet",2.4
"329","Sample 5","UrbanPopgen_Plate30_7-13-23_data.csv",26.371578215,24.0563097,36.792877195,32.93167114,0.121714707438643,0.448775600012643,1.83552020647019,NA,2,2,2,1,44.792755589232,0.000285358679517197,0,0.0223250386551435,6.37064355080212e-06,0,3504.36160446185,156970.012844949,0,0,0,0,"Sample 5_UrbanPopgen_Plate30_7-13-23_data.csv","urban_038","Pseu","Miami urban","Star Island","22-Jul","Summer","Wet",2.4
"330","Sample 6","UrbanPopgen_Plate30_7-13-23_data.csv",27.940066335,26.27968502,36.673994065,33.459590915,0.311310781987715,0.744051696289984,1.86874945928625,0.171754137043068,2,2,2,2,28.4490055166366,0.000919052766590734,0.0654001575179716,0.0351506135922823,3.23052686693489e-05,0.00229885566578862,1088.07680728664,30954.703093022,71.160394588198,15.2904830500631,434.999036643283,0.0140527607496692,"Sample 6_UrbanPopgen_Plate30_7-13-23_data.csv","urban_039","Pseu","Miami urban","Star Island","22-Jul","Summer","Wet",2.4
"331","Sample 7","UrbanPopgen_Plate30_7-13-23_data.csv",24.81108284,25.98593044,38.28878403,39.47378159,0.122391755110559,0.015185004988896,NA,NA,2,2,1,1,3.9863749169467,0,0,0.250854478275198,0,0,0,0,0,0,0,0,"Sample 7_UrbanPopgen_Plate30_7-13-23_data.csv","urban_040","Pseu","Miami urban","Star Island","22-Jul","Summer","Wet",2.4
"332","Sample 8","UrbanPopgen_Plate30_7-13-23_data.csv",26.7822361,24.286974905,31.020230295,31.4213047,0.576989686501628,0.241402316512317,1.02455684809629,0.710880440372112,2,2,2,2,50.7447335138562,0.0207372564888263,0.120398882002258,0.0197064785004131,0.000408658299154608,0.00237263797965126,48.2223866276053,2447.03215881998,5.80592143744429,8.30572496496479,421.471799986521,0.172237948924123,"Sample 8_UrbanPopgen_Plate30_7-13-23_data.csv","P1","Pseu","Miami urban","Star Island","22-Oct","Fall","Wet",2.4
"333","Sample 9","UrbanPopgen_Plate30_7-13-23_data.csv",28.917307855,34.54249191,38.94902039,23.173648835,0.525802502383177,1.61194904408545,NA,0.0252449495252252,2,2,1,2,0.182344797849287,0,160.744049363936,5.4841158716605,0,881.538992391739,0,0,0,0.00622107010466017,0.0011343797706405,0,"Sample 9_UrbanPopgen_Plate30_7-13-23_data.csv","urban_139","Pseu","Miami urban","Star Island","22-Oct","Fall","Wet",2.4
"334","Sample 1","UrbanPopgen_Plate31_7-13-23_data.csv",20.237855915,27.84672165,36.40826035,20.493040085,0.445720792651899,0.205242339433472,NA,0.0287030128122114,2,2,1,2,0.0461047519950865,0,2.5136404999267,21.6897381880847,0,54.5202043423763,0,0,0,0.39782936343887,0.0183418241377122,0,"Sample 1_UrbanPopgen_Plate31_7-13-23_data.csv","urban_155","Pseu","Miami urban","Star Island","22-Oct","Fall","Wet",2.4
"335","Sample 10","UrbanPopgen_Plate31_7-13-23_data.csv",21.80027771,NA,37.63441849,22.40086174,0.689686979357846,NA,NA,0.25422170283582,2,0,1,2,0,0,1.97846078600606,0,0,0,0,0,0,0.505443427068732,0,0,"Sample 10_UrbanPopgen_Plate31_7-13-23_data.csv","M2","Mcav","Miami urban","Star Island","22-Oct","Fall","Wet",2.4
"336","Sample 11","UrbanPopgen_Plate31_7-13-23_data.csv",19.865748405,27.87673187,27.751836775,21.888344765,0.380458584414318,0.108777983815867,0.134049902393728,0.160439905285069,2,2,2,2,0.0348896161717289,0.00165411433583435,0.738344563095366,28.6618229067908,0.0474099321612681,21.1623011116312,604.553130540152,21.092626679963,446.368517036604,1.35438120625917,0.0472538404365856,0.00224030136945791,"Sample 11_UrbanPopgen_Plate31_7-13-23_data.csv","urban_097","Ofav","Miami reef","Rainbow Reef","22-Oct","Fall","Wet",7.6
"337","Sample 12","UrbanPopgen_Plate31_7-13-23_data.csv",28.766308785,25.120025635,NA,NA,1.0961350048141,0.275353115230038,NA,NA,2,2,0,0,112.689411344779,0,0,0.00887394820921062,0,0,0,0,0,0,0,0,"Sample 12_UrbanPopgen_Plate31_7-13-23_data.csv","OS16 rex","Pseu","Miami reef","Rainbow Reef","22-Jun","Summer","Wet",7
"338","Sample 2","UrbanPopgen_Plate31_7-13-23_data.csv",35.42847252,31.14721203,NA,21.44971561,3.65789058854695,0.351623399202569,NA,0.176486724947809,2,2,0,2,174.996892254902,0,48433.5594050266,0.0057143871934788,0,276.768111598679,0,0,0,2.06468409979428e-05,0.00361313300952108,0,"Sample 2_UrbanPopgen_Plate31_7-13-23_data.csv","urban_161 rex","Pseu","Miami urban","Star Island","22-Oct","Fall","Wet",2.4
"339","Sample 3","UrbanPopgen_Plate31_7-13-23_data.csv",21.797839165,38.84462738,38.53379059,22.04644489,0.760341279852838,NA,NA,0.253724026941084,2,1,1,2,0,0,2.5251284464465,0,0,0,0,0,0,0.396019458498142,0,0,"Sample 3_UrbanPopgen_Plate31_7-13-23_data.csv","urban_193","Mcav","Miami urban","MacArthur North","23-Jan","Winter","Dry",1.1
"340","Sample 4","UrbanPopgen_Plate31_7-13-23_data.csv",21.269083025,NA,NA,21.44067955,0.134826758187812,NA,NA,0.0421225772294543,2,0,0,2,0,0,2.66357882424082,0,0,0,0,0,0,0.375434731234215,0,0,"Sample 4_UrbanPopgen_Plate31_7-13-23_data.csv","urban_209","Mcav","Miami urban","MacArthur North","23-Jan","Winter","Dry",1.1
"341","Sample 5","UrbanPopgen_Plate31_7-13-23_data.csv",22.13966179,38.40592194,38.387750625,22.93551922,0.526548337402771,NA,0.543960042858824,0.0130162943488615,2,1,2,2,0,5.02750558675665e-06,1.72800221971084,0,0,0,198905.795875032,0,343709.656785407,0.578702960327989,0,2.90943236612157e-06,"Sample 5_UrbanPopgen_Plate31_7-13-23_data.csv","urban_210","Mcav","Miami urban","MacArthur North","23-Jan","Winter","Dry",1.1
"342","Sample 6","UrbanPopgen_Plate31_7-13-23_data.csv",22.13743687,NA,NA,21.68304062,0.359265130471121,NA,NA,0.142773287834396,2,0,0,2,0,0,4.11062780812981,0,0,0,0,0,0,0.243271842325945,0,0,"Sample 6_UrbanPopgen_Plate31_7-13-23_data.csv","urban_012","Mcav","Miami urban","Star Island","22-Jul","Summer","Wet",2.4
"343","Sample 7","UrbanPopgen_Plate31_7-13-23_data.csv",21.185649875,38.37656021,33.762384415,21.042334555,0.490311483674675,NA,0.983765441808827,0.262633537028697,2,1,2,2,0,6.40531259709883e-05,3.31332063221382,0,0,0,15612.0405497919,0,51727.6960645844,0.301812022137997,0,1.93320034735638e-05,"Sample 7_UrbanPopgen_Plate31_7-13-23_data.csv","urban_072","Mcav","Miami urban","Star Island","22-Sep","Fall","Wet",5
"344","Sample 8","UrbanPopgen_Plate31_7-13-23_data.csv",20.78298569,NA,32.831289295,19.712724685,0.714330414357523,NA,0.322670876691546,0.190112637265934,2,0,2,2,0,9.23876438404618e-05,6.29943966102315,0,0,0,10823.9582527598,0,68184.8719066939,0.158744277874007,0,1.46660098059351e-05,"Sample 8_UrbanPopgen_Plate31_7-13-23_data.csv","urban_073","Mcav","Miami urban","Star Island","22-Sep","Fall","Wet",5
"345","Sample 9","UrbanPopgen_Plate31_7-13-23_data.csv",20.644539835,39.66834641,31.841321945,20.904679295,0.0416788465110544,NA,0.442322069765988,0.313824758726869,2,1,2,2,0,0.000166704530754871,2.50502159539723,0,0,0,5998.63720243116,0,15026.7157350432,0.399198155352201,0,6.65481411661989e-05,"Sample 9_UrbanPopgen_Plate31_7-13-23_data.csv","urban_075","Mcav","Miami urban","Star Island","22-Sep","Fall","Wet",5
"346","Sample 1","UrbanPopgen_Plate32_7-13-23_data.csv",34.506222725,27.546460155,NA,25.517264365,4.02953947099582,0.395704287449311,NA,0.399642490382861,2,2,0,2,1120.31410974494,0,1524.28912386116,0.00089260680669966,0,1.36059084733673,0,0,0,0.000656043518480872,0.734974810360834,0,"Sample 1_UrbanPopgen_Plate32_7-13-23_data.csv","urban_087","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7
"347","Sample 10","UrbanPopgen_Plate32_7-13-23_data.csv",28.144306185,24.47249603,NA,24.516038895,0.181888264151818,0.0063496774737006,NA,0.162027317582426,2,2,0,2,114.70107929658,0,37.0969787523037,0.00871831377814955,0,0.323423100983931,0,0,0,0.0269563730964992,3.09192508808975,0,"Sample 10_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_002","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",6.7
"348","Sample 10","UrbanPopgen_Plate32_7-13-23_data.csv",28.144306185,24.47249603,NA,24.516038895,0.181888264151818,0.0063496774737006,NA,0.162027317582426,2,2,0,2,114.70107929658,0,37.0969787523037,0.00871831377814955,0,0.323423100983931,0,0,0,0.0269563730964992,3.09192508808975,0,"Sample 10_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_002","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",6.7
"349","Sample 11","UrbanPopgen_Plate32_7-13-23_data.csv",30.7541647,26.34431267,20.834091185,24.71016121,0.713714057660633,0.0564214784265721,0.139544503921208,0.0303079684288096,2,2,2,2,191.311134399344,379.100502972934,197.946396056912,0.00522708729494328,1.98159142259643,1.0346830919089,0.00263782293127529,0.504644897326879,0.522147542682224,0.00505187272877899,0.96647950258382,1.91516749243536,"Sample 11_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_003","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",6.4
"350","Sample 11","UrbanPopgen_Plate32_7-13-23_data.csv",30.7541647,26.34431267,20.834091185,24.71016121,0.713714057660633,0.0564214784265721,0.139544503921208,0.0303079684288096,2,2,2,2,191.311134399344,379.100502972934,197.946396056912,0.00522708729494328,1.98159142259643,1.0346830919089,0.00263782293127529,0.504644897326879,0.522147542682224,0.00505187272877899,0.96647950258382,1.91516749243536,"Sample 11_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_003","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",6.4
"351","Sample 12","UrbanPopgen_Plate32_7-13-23_data.csv",33.408805845,24.29090786,35.02467346,22.58676052,1.73284643507999,0.00811242396851804,NA,0.112248181055218,2,2,1,2,5000.38334897459,0,5431.02137400843,0.000199984667216578,0,1.0861210021272,0,0,0,0.000184127428550689,0.920707727814372,0,"Sample 12_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_004","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",7
"352","Sample 12","UrbanPopgen_Plate32_7-13-23_data.csv",33.408805845,24.29090786,35.02467346,22.58676052,1.73284643507999,0.00811242396851804,NA,0.112248181055218,2,2,1,2,5000.38334897459,0,5431.02137400843,0.000199984667216578,0,1.0861210021272,0,0,0,0.000184127428550689,0.920707727814372,0,"Sample 12_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_004","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",7
"353","Sample 2","UrbanPopgen_Plate32_7-13-23_data.csv",30.49465275,26.91788292,NA,32.86636353,0.309444182719943,0.0726112680094003,NA,NA,2,2,0,1,107.388435622869,0,0,0.00931198964022381,0,0,0,0,0,0,0,0,"Sample 2_UrbanPopgen_Plate32_7-13-23_data.csv","urban_088","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.3
"354","Sample 2","UrbanPopgen_Plate32_7-13-23_data.csv",30.49465275,26.91788292,NA,32.86636353,0.309444182719943,0.0726112680094003,NA,NA,2,2,0,1,107.388435622869,0,0,0.00931198964022381,0,0,0,0,0,0,0,0,"Sample 2_UrbanPopgen_Plate32_7-13-23_data.csv","urban_088","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.3
"355","Sample 3","UrbanPopgen_Plate32_7-13-23_data.csv",24.29351425,25.44730091,32.78392792,30.118305205,0.21187524145731,0.102025043344856,0.817797220144942,0.581561775309166,2,2,2,2,4.04499618345972,0.00108804155674401,0.0529278751133398,0.247219021884142,0.000268984569427553,0.0130847775159259,919.082542207786,3717.68537551495,48.6450860128246,18.8936358744536,76.4246850038426,0.020557060989395,"Sample 3_UrbanPopgen_Plate32_7-13-23_data.csv","urban_089","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.3
"356","Sample 3","UrbanPopgen_Plate32_7-13-23_data.csv",24.29351425,25.44730091,32.78392792,30.118305205,0.21187524145731,0.102025043344856,0.817797220144942,0.581561775309166,2,2,2,2,4.04499618345972,0.00108804155674401,0.0529278751133398,0.247219021884142,0.000268984569427553,0.0130847775159259,919.082542207786,3717.68537551495,48.6450860128246,18.8936358744536,76.4246850038426,0.020557060989395,"Sample 3_UrbanPopgen_Plate32_7-13-23_data.csv","urban_089","Ofav","Miami reef","Emerald Reef","22-Oct","Fall","Wet",7.3
"357","Sample 4","UrbanPopgen_Plate32_7-13-23_data.csv",27.782945635,25.510762215,33.140628815,24.156024935,0.29858850263847,0.0553843295552676,0.0843746186394762,0.393542322607972,2,2,2,2,43.4748282038306,0.00954314074505388,37.0623691410556,0.0230018160235511,0.000219509567704583,0.852501796379497,104.787305009443,4555.61008322791,3883.66577955635,0.0269815455184233,1.17301805608729,0.000257488686401392,"Sample 4_UrbanPopgen_Plate32_7-13-23_data.csv","urban_158b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"358","Sample 4","UrbanPopgen_Plate32_7-13-23_data.csv",27.782945635,25.510762215,33.140628815,24.156024935,0.29858850263847,0.0553843295552676,0.0843746186394762,0.393542322607972,2,2,2,2,43.4748282038306,0.00954314074505388,37.0623691410556,0.0230018160235511,0.000219509567704583,0.852501796379497,104.787305009443,4555.61008322791,3883.66577955635,0.0269815455184233,1.17301805608729,0.000257488686401392,"Sample 4_UrbanPopgen_Plate32_7-13-23_data.csv","urban_158b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"359","Sample 5","UrbanPopgen_Plate32_7-13-23_data.csv",22.6565094,25.017786025,36.242090225,32.40849018,0.120147511324159,0.0934675451550561,0.0628143106271294,1.09646948753481,2,2,2,2,1.75156967349849,3.18307840767527e-05,0.00347922506013177,0.570916484299855,1.81727193376074e-05,0.00198634693941838,31416.1284116887,55027.5377846482,109.303781262265,287.420325709578,503.436726059954,0.00914881432693151,"Sample 5_UrbanPopgen_Plate32_7-13-23_data.csv","urban_159b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"360","Sample 5","UrbanPopgen_Plate32_7-13-23_data.csv",22.6565094,25.017786025,36.242090225,32.40849018,0.120147511324159,0.0934675451550561,0.0628143106271294,1.09646948753481,2,2,2,2,1.75156967349849,3.18307840767527e-05,0.00347922506013177,0.570916484299855,1.81727193376074e-05,0.00198634693941838,31416.1284116887,55027.5377846482,109.303781262265,287.420325709578,503.436726059954,0.00914881432693151,"Sample 5_UrbanPopgen_Plate32_7-13-23_data.csv","urban_159b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"361","Sample 6","UrbanPopgen_Plate32_7-13-23_data.csv",27.41917896,26.799637795,NA,21.9134407,0.216936909786938,0.053053776315154,NA,0.0171015047822172,2,2,0,2,13.8274782384372,0,136.305575027396,0.0723197666816954,0,9.85758738339562,0,0,0,0.0073364570730068,0.10144470052423,0,"Sample 6_UrbanPopgen_Plate32_7-13-23_data.csv","urban_161b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"362","Sample 6","UrbanPopgen_Plate32_7-13-23_data.csv",27.41917896,26.799637795,NA,21.9134407,0.216936909786938,0.053053776315154,NA,0.0171015047822172,2,2,0,2,13.8274782384372,0,136.305575027396,0.0723197666816954,0,9.85758738339562,0,0,0,0.0073364570730068,0.10144470052423,0,"Sample 6_UrbanPopgen_Plate32_7-13-23_data.csv","urban_161b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"363","Sample 7","UrbanPopgen_Plate32_7-13-23_data.csv",25.826016425,29.343069075,33.88803673,21.713612555,0.233034980549179,0.323709376136804,1.09462850674571,0.174334199981994,2,2,2,2,0.786147731310918,0.00146421461005233,51.8893432377589,1.27202554961582,0.00186251839410733,66.0045703512142,682.959993114846,536.907449163357,35438.3455003937,0.0192717798608081,0.0151504660158977,2.82180216339075e-05,"Sample 7_UrbanPopgen_Plate32_7-13-23_data.csv","urban_163b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"364","Sample 7","UrbanPopgen_Plate32_7-13-23_data.csv",25.826016425,29.343069075,33.88803673,21.713612555,0.233034980549179,0.323709376136804,1.09462850674571,0.174334199981994,2,2,2,2,0.786147731310918,0.00146421461005233,51.8893432377589,1.27202554961582,0.00186251839410733,66.0045703512142,682.959993114846,536.907449163357,35438.3455003937,0.0192717798608081,0.0151504660158977,2.82180216339075e-05,"Sample 7_UrbanPopgen_Plate32_7-13-23_data.csv","urban_163b","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.3
"365","Sample 8","UrbanPopgen_Plate32_7-13-23_data.csv",26.14899826,23.501648905,NA,35.26170349,NA,0.0167279190565143,NA,NA,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 8_UrbanPopgen_Plate32_7-13-23_data.csv","urban_166","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.5
"366","Sample 8","UrbanPopgen_Plate32_7-13-23_data.csv",26.14899826,23.501648905,NA,35.26170349,NA,0.0167279190565143,NA,NA,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 8_UrbanPopgen_Plate32_7-13-23_data.csv","urban_166","Ofav","Miami reef","Emerald Reef","23-Jan","Winter","Dry",7.5
"367","Sample 9","UrbanPopgen_Plate32_7-13-23_data.csv",31.125720975,27.75389099,36.1688118,23.41037178,0.370153181901037,0.0931735372265078,NA,0.0457451842644188,2,2,1,2,93.1675071119955,0,630.482141222417,0.0107333557696023,0,6.76718912812085,0,0,0,0.00158608774875231,0.14777184161213,0,"Sample 9_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_001 cc5","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",7
"368","Sample 9","UrbanPopgen_Plate32_7-13-23_data.csv",31.125720975,27.75389099,36.1688118,23.41037178,0.370153181901037,0.0931735372265078,NA,0.0457451842644188,2,2,1,2,93.1675071119955,0,630.482141222417,0.0107333557696023,0,6.76718912812085,0,0,0,0.00158608774875231,0.14777184161213,0,"Sample 9_UrbanPopgen_Plate32_7-13-23_data.csv","nmfs_001 cc5","Ofav","Miami reef","Rainbow Reef","21-Jan","Winter","Dry",7
"369","Sample 1","UrbanPopgen_Plate33_7-17-23_data.csv",26.896419525,31.8117733,NA,NA,0.411501604484309,0.546295991323675,NA,NA,2,2,0,0,0.298245283137316,0,0,3.35294489649846,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate33_7-17-23_data.csv","OS3 rex2","Dlab","Miami reef","Emerald Reef","22-Jun","Summer","Wet",9.1
"370","Sample 1","UrbanPopgen_Plate33_7-17-23_data.csv",26.896419525,31.8117733,NA,NA,0.411501604484309,0.546295991323675,NA,NA,2,2,0,0,0.298245283137316,0,0,3.35294489649846,0,0,0,0,0,0,0,0,"Sample 1_UrbanPopgen_Plate33_7-17-23_data.csv","OS3 rex2","Dlab","Miami reef","Emerald Reef","22-Jun","Summer","Wet",9.1
"371","Sample 10","UrbanPopgen_Plate33_7-17-23_data.csv",36.92695618,NA,NA,25.556732175,2.47738771089207,NA,NA,0.0477817154338474,2,0,0,2,0,0,7941.44875202719,0,0,0,0,0,0,0.00012592160841493,0,0,"Sample 10_UrbanPopgen_Plate33_7-17-23_data.csv","urban_213","Dlab","Miami urban","Belle Isle","23-Apr","Spring","Dry",0.6
"372","Sample 10","UrbanPopgen_Plate33_7-17-23_data.csv",36.92695618,NA,NA,25.556732175,2.47738771089207,NA,NA,0.0477817154338474,2,0,0,2,0,0,7941.44875202719,0,0,0,0,0,0,0.00012592160841493,0,0,"Sample 10_UrbanPopgen_Plate33_7-17-23_data.csv","urban_213","Dlab","Miami urban","Belle Isle","23-Apr","Spring","Dry",0.6
"373","Sample 11","UrbanPopgen_Plate33_7-17-23_data.csv",22.156705855,NA,NA,25.09067726,0.805551028720406,NA,NA,0.137618564252359,2,0,0,2,0,0,0.392561636448398,0,0,0,0,0,0,2.54737067291457,0,0,"Sample 11_UrbanPopgen_Plate33_7-17-23_data.csv","urban_214","Dlab","Miami urban","Belle Isle","23-Apr","Spring","Dry",0.6
"374","Sample 11","UrbanPopgen_Plate33_7-17-23_data.csv",22.156705855,NA,NA,25.09067726,0.805551028720406,NA,NA,0.137618564252359,2,0,0,2,0,0,0.392561636448398,0,0,0,0,0,0,2.54737067291457,0,0,"Sample 11_UrbanPopgen_Plate33_7-17-23_data.csv","urban_214","Dlab","Miami urban","Belle Isle","23-Apr","Spring","Dry",0.6
"375","Sample 12","UrbanPopgen_Plate33_7-17-23_data.csv",24.1167717,NA,NA,24.133141515,NA,NA,NA,0.206657125752339,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Sample 12_UrbanPopgen_Plate33_7-17-23_data.csv","urban_222","Dlab","Miami urban","Belle Isle","23-Apr","Spring","Dry",0.6
"376","Sample 2","UrbanPopgen_Plate33_7-17-23_data.csv",28.978339195,NA,32.218287465,24.040287975,0.507373871309756,NA,0.480510488712684,0.177773383517923,2,0,2,2,0,0.0414183753701042,91.9650459263161,0,0,0,24.1438731254969,0,2220.39240082547,0.0108736965216243,0,0.00045037084419323,"Sample 2_UrbanPopgen_Plate33_7-17-23_data.csv","OS4 rex2","Dlab","Miami reef","Emerald Reef","22-Jun","Summer","Wet",9.1
"377","Sample 2","UrbanPopgen_Plate33_7-17-23_data.csv",28.978339195,NA,32.218287465,24.040287975,0.507373871309756,NA,0.480510488712684,0.177773383517923,2,0,2,2,0,0.0414183753701042,91.9650459263161,0,0,0,24.1438731254969,0,2220.39240082547,0.0108736965216243,0,0.00045037084419323,"Sample 2_UrbanPopgen_Plate33_7-17-23_data.csv","OS4 rex2","Dlab","Miami reef","Emerald Reef","22-Jun","Summer","Wet",9.1
"378","Sample 3","UrbanPopgen_Plate33_7-17-23_data.csv",26.054979325,37.513160705,19.481674195,26.242040635,0.311174564937386,0.606272640011497,0.049532327976303,0.0886769674231954,2,2,2,2,0.00319879359905179,37.2629031907261,2.63517941550157,312.617857024732,11649.0489420048,823.804141749785,0.0268363416259224,8.58439178149679e-05,0.0707185750399988,0.379480802755764,0.00121388076281817,14.140556415827,"Sample 3_UrbanPopgen_Plate33_7-17-23_data.csv","urban_326","Dlab","Miami reef","Emerald Reef","23-Jun","Summer","Wet",8.2
"379","Sample 3","UrbanPopgen_Plate33_7-17-23_data.csv",26.054979325,37.513160705,19.481674195,26.242040635,0.311174564937386,0.606272640011497,0.049532327976303,0.0886769674231954,2,2,2,2,0.00319879359905179,37.2629031907261,2.63517941550157,312.617857024732,11649.0489420048,823.804141749785,0.0268363416259224,8.58439178149679e-05,0.0707185750399988,0.379480802755764,0.00121388076281817,14.140556415827,"Sample 3_UrbanPopgen_Plate33_7-17-23_data.csv","urban_326","Dlab","Miami reef","Emerald Reef","23-Jun","Summer","Wet",8.2
"380","Sample 4","UrbanPopgen_Plate33_7-17-23_data.csv",36.121484755,39.51578522,23.026161195,23.543162345,0.956160261771879,0.097872403208847,0.161131780986188,0.0545238654553765,2,2,2,2,0.855965489248293,3424.52126930452,18347.3605396114,1.16827139944415,4000.77025571665,21434.6965737182,0.000292011618956331,0.000249951868286141,5.35764245474741,5.45037526155891e-05,4.66533312734706e-05,0.186649260088997,"Sample 4_UrbanPopgen_Plate33_7-17-23_data.csv","urban_307","Dlab","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",6.1
"381","Sample 4","UrbanPopgen_Plate33_7-17-23_data.csv",36.121484755,39.51578522,23.026161195,23.543162345,0.956160261771879,0.097872403208847,0.161131780986188,0.0545238654553765,2,2,2,2,0.855965489248293,3424.52126930452,18347.3605396114,1.16827139944415,4000.77025571665,21434.6965737182,0.000292011618956331,0.000249951868286141,5.35764245474741,5.45037526155891e-05,4.66533312734706e-05,0.186649260088997,"Sample 4_UrbanPopgen_Plate33_7-17-23_data.csv","urban_307","Dlab","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",6.1
"382","Sample 5","UrbanPopgen_Plate33_7-17-23_data.csv",17.09612656,29.756634715,NA,31.1992197,0.303813364142133,0.0355476650327415,NA,0.34704861631819,2,2,0,2,0.00139011200665555,0,0.000170477547096293,719.366493643837,0,0.122635835299663,0,0,0,5865.87510808773,8.15422341729466,0,"Sample 5_UrbanPopgen_Plate33_7-17-23_data.csv","urban_308","Dlab","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",6.1
"383","Sample 5","UrbanPopgen_Plate33_7-17-23_data.csv",17.09612656,29.756634715,NA,31.1992197,0.303813364142133,0.0355476650327415,NA,0.34704861631819,2,2,0,2,0.00139011200665555,0,0.000170477547096293,719.366493643837,0,0.122635835299663,0,0,0,5865.87510808773,8.15422341729466,0,"Sample 5_UrbanPopgen_Plate33_7-17-23_data.csv","urban_308","Dlab","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",6.1
"384","Sample 6","UrbanPopgen_Plate33_7-17-23_data.csv",19.59187698,30.32913017,37.05485153,36.47458649,0.191366924487607,0.0688456981254114,NA,NA,2,2,1,1,0.00527238636482888,0,0,189.667435351631,0,0,0,0,0,0,0,0,"Sample 6_UrbanPopgen_Plate33_7-17-23_data.csv","urban_309","Dlab","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",4.9
"385","Sample 6","UrbanPopgen_Plate33_7-17-23_data.csv",19.59187698,30.32913017,37.05485153,36.47458649,0.191366924487607,0.0688456981254114,NA,NA,2,2,1,1,0.00527238636482888,0,0,189.667435351631,0,0,0,0,0,0,0,0,"Sample 6_UrbanPopgen_Plate33_7-17-23_data.csv","urban_309","Dlab","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",4.9
"386","Sample 7","UrbanPopgen_Plate33_7-17-23_data.csv",34.8383131,29.66389084,35.97744751,36.97248077,4.65580793112415,0.316512719089532,0.206404921976694,NA,2,2,2,1,325.01156876033,0.177664659101734,0,0.00307681355409665,0.000546641031208176,0,5.6285814244429,1829.35407865344,0,0,0,0,"Sample 7_UrbanPopgen_Plate33_7-17-23_data.csv","urban_310","Dlab","Miami reef","Rainbow Reef","23-Jun","Summer","Wet",4.9
