ID,Sample.Plate,Species,Region,Site,CollectionDate,Season,Rain,Depth
urban_245,Sample 9_UrbanPopgen_Plate42_1-17-24_data.csv,Ofav,Broward reef,BC1,Apr-23,Spring,Dry,6.4
urban_247,Sample 10_UrbanPopgen_Plate42_1-17-24_data.csv,Ofav,Broward reef,BC1,Apr-23,Spring,Dry,6.4
urban_282,Sample 11_UrbanPopgen_Plate42_1-17-24_data.csv,Ofav,Broward reef,BC1,May-23,Spring,Dry,7
urban_063,Sample 1_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,BC1,Aug-22,Summer,Wet,5.8
urban_286,Sample 2_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,BC1,May-23,Spring,Dry,8.5
urban_293,Sample 3_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,T328,May-23,Spring,Dry,5.5
urban_296,Sample 4_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,T328,May-23,Spring,Dry,5.2
urban_298,Sample 5_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,T328,May-23,Spring,Dry,5.2
urban_301,Sample 6_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,FTL4,May-23,Spring,Dry,5.8
urban_302,Sample 7_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,FTL4,May-23,Spring,Dry,6.4
urban_303,Sample 8_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,FTL4,May-23,Spring,Dry,7
urban_304,Sample 9_UrbanPopgen_Plate43_1-18-24_data.csv,Pseu,Broward reef,FTL4,May-23,Spring,Dry,5.5
urban_054,Sample 10_UrbanPopgen_Plate43_1-18-24_data.csv,Dlab,Broward reef,FTL4,Aug-22,Summer,Wet,5.2
urban_306,Sample 11_UrbanPopgen_Plate43_1-18-24_data.csv,Dlab,Broward reef,FTL4,May-23,Spring,Dry,6.1
urban_283,Sample 12_UrbanPopgen_Plate43_1-18-24_data.csv,Ofav,Broward reef,BC1,May-23,Spring,Dry,9.1
urban_288,Sample 1_UrbanPopgen_Plate44_1-18-24_data.csv,Ofav,Broward reef,BC1,May-23,Spring,Dry,7.6
urban_289,Sample 2_UrbanPopgen_Plate44_1-18-24_data.csv,Ofav,Broward reef,BC1,May-23,Spring,Dry,7.6
urban_294,Sample 3_UrbanPopgen_Plate44_1-18-24_data.csv,Ofav,Broward reef,T328,May-23,Spring,Dry,5.8
urban_297,Sample 4_UrbanPopgen_Plate44_1-18-24_data.csv,Ofav,Broward reef,T328,May-23,Spring,Dry,5.5
urban_300,Sample 5_UrbanPopgen_Plate44_1-18-24_data.csv,Ofav,Broward reef,FTL4,May-23,Spring,Dry,6.1
urban_305,Sample 6_UrbanPopgen_Plate44_1-18-24_data.csv,Ofav,Broward reef,FTL4,May-23,Spring,Dry,6.1
urban_284,Sample 7_UrbanPopgen_Plate44_1-18-24_data.csv,Cnat,Broward reef,BC1,May-23,Spring,Dry,9.8
urban_285,Sample 8_UrbanPopgen_Plate44_1-18-24_data.csv,Cnat,Broward reef,BC1,May-23,Spring,Dry,9.1
urban_287,Sample 9_UrbanPopgen_Plate44_1-18-24_data.csv,Cnat,Broward reef,BC1,May-23,Spring,Dry,10.1
urban_299,Sample 10_UrbanPopgen_Plate44_1-18-24_data.csv,Cnat,Broward reef,FTL4,May-23,Spring,Dry,6.1
urban_052,Sample 11_UrbanPopgen_Plate44_1-18-24_data.csv,Cnat,Broward reef,FTL4,Aug-22,Summer,Wet,6.4
urban_066,Sample 12_UrbanPopgen_Plate44_1-18-24_data.csv,Cnat,Broward reef,BC1,Aug-22,Summer,Wet,6.1
Peanut_017,Sample 1_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_021,Sample 2_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_025,Sample 3_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_026,Sample 4_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_027,Sample 5_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_028,Sample 6_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_030,Sample 7_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_031,Sample 8_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_032,Sample 9_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_033,Sample 10_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_034,Sample 11_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_035,Sample 12_UrbanPopgen_Plate45_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_036,Sample 1_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_037,Sample 2_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_038,Sample 3_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_039,Sample 4_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_040,Sample 5_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_042,Sample 6_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_043,Sample 7_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_044,Sample 8_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_046,Sample 9_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_047,Sample 10_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_050,Sample 11_UrbanPopgen_Plate46_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_008,Sample 1_UrbanPopgen_Plate47_1-16-24_data.csv,Dlab,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_009,Sample 2_UrbanPopgen_Plate47_1-16-24_data.csv,Dlab,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_041,Sample 3_UrbanPopgen_Plate47_1-16-24_data.csv,Dlab,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_052,Sample 4_UrbanPopgen_Plate47_1-16-24_data.csv,Dlab,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_060,Sample 5_UrbanPopgen_Plate47_1-16-24_data.csv,Dlab,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_076,Sample 6_UrbanPopgen_Plate47_1-16-24_data.csv,Dlab,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_080,Sample 7_UrbanPopgen_Plate47_1-16-24_data.csv,Dlab,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_023,Sample 8_UrbanPopgen_Plate47_1-16-24_data.csv,Cnat,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_045,Sample 9_UrbanPopgen_Plate47_1-16-24_data.csv,Cnat,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_048,Sample 10_UrbanPopgen_Plate47_1-16-24_data.csv,Cnat,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_073,Sample 11_UrbanPopgen_Plate47_1-16-24_data.csv,Cnat,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_081,Sample 12_UrbanPopgen_Plate47_1-16-24_data.csv,Cnat,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_051,Sample 1_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_055,Sample 2_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_058,Sample 3_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_066,Sample 4_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_072,Sample 5_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_088,Sample 6_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_090,Sample 7_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_092,Sample 8_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_096,Sample 9_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_097,Sample 10_UrbanPopgen_Plate48_1-19-24_data.csv,Pseu,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_077,Sample 11_UrbanPopgen_Plate48_1-19-24_data.csv,Ofav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_002,Sample 1_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_013,Sample 2_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_014,Sample 3_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_016,Sample 4_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_049,Sample 5_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_053,Sample 6_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_069,Sample 7_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_086,Sample 8_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_091,Sample 9_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_093,Sample 10_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Peanut_098,Sample 11_UrbanPopgen_Plate49_1-19-24_data.csv,Mcav,Palm Beach urban,Peanut Island,Mar-23,Spring,Dry,
Baggs_039,Sample 1_UrbanPopgen_Plate50_1-19-24_data.csv,Ofav,Miami urban,Bill Baggs,Oct-21,Fall,Dry,
Baggs_108,Sample 2_UrbanPopgen_Plate50_1-19-24_data.csv,Ofav,Miami urban,Bill Baggs,Oct-21,Fall,Dry,
Baggs_206,Sample 3_UrbanPopgen_Plate50_1-19-24_data.csv,Ofav,Miami urban,Bill Baggs,Jun-20,Summer,Wet,
Baggs_201,Sample 4_UrbanPopgen_Plate50_1-19-24_data.csv,Pseu,Miami urban,Bill Baggs,Jun-20,Summer,Wet,
Baggs_210,Sample 5_UrbanPopgen_Plate50_1-19-24_data.csv,Pseu,Miami urban,Bill Baggs,Jun-20,Summer,Wet,
Baggs_009,Sample 6_UrbanPopgen_Plate50_1-19-24_data.csv,Pseu,Miami urban,Bill Baggs,Sep-21,Fall,Wet,
Baggs_204,Sample 7_UrbanPopgen_Plate50_1-19-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-20,Summer,Wet,
Baggs_205,Sample 8_UrbanPopgen_Plate50_1-19-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-20,Summer,Wet,
Baggs_070,Sample 9_UrbanPopgen_Plate50_1-19-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
Baggs_072,Sample 10_UrbanPopgen_Plate50_1-19-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
Baggs_073,Sample 11_UrbanPopgen_Plate50_1-19-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
Baggs_077,Sample 12_UrbanPopgen_Plate50_1-19-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
Baggs_067,Sample 1_UrbanPopgen_Plate51_1-22-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
Baggs_082,Sample 2_UrbanPopgen_Plate51_1-22-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
Baggs_085,Sample 3_UrbanPopgen_Plate51_1-22-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
Baggs_087,Sample 4_UrbanPopgen_Plate51_1-22-24_data.csv,Cnat,Miami urban,Bill Baggs,Jun-21,Summer,Wet,
urban_387,Sample 5_UrbanPopgen_Plate51_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_386,Sample 6_UrbanPopgen_Plate51_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_385,Sample 7_UrbanPopgen_Plate51_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_383,Sample 8_UrbanPopgen_Plate51_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_382,Sample 9_UrbanPopgen_Plate51_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_381,Sample 10_UrbanPopgen_Plate51_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_379,Sample 11_UrbanPopgen_Plate51_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_380,Sample 1_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_378,Sample 2_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,1.2
urban_377,Sample 3_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,1.2
urban_376,Sample 4_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,1.2
urban_375,Sample 5_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_374,Sample 6_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_328,Sample 7_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Aug-23,Summer,Wet,1.2
urban_349,Sample 8_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Aug-23,Summer,Wet,0.9
urban_348,Sample 9_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Aug-23,Summer,Wet,0.9
urban_347,Sample 10_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Aug-23,Summer,Wet,1.2
urban_346,Sample 11_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Aug-23,Summer,Wet,0.9
urban_373,Sample 12_UrbanPopgen_Plate52_1-22-24_data.csv,Dlab,Miami urban,MacArthur North,Jan-24,Winter,Dry,0.9
urban_388,Sample 1_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.8
urban_393,Sample 2_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,South Canyon,Jan-24,Winter,Dry,5.5
urban_395,Sample 3_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,South Canyon,Jan-24,Winter,Dry,5.5
urban_403,Sample 4_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,8.8
urban_404,Sample 5_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,8.5
urban_406,Sample 6_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,8.5
urban_408,Sample 7_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,South Canyon,Jan-24,Winter,Dry,4.9
urban_411,Sample 8_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,South Canyon,Jan-24,Winter,Dry,6.1
urban_412,Sample 9_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,South Canyon,Jan-24,Winter,Dry,5.5
urban_413,Sample 10_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,South Canyon,Jan-24,Winter,Dry,5.5
urban_414,Sample 11_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,South Canyon,Jan-24,Winter,Dry,5.2
urban_416,Sample 12_UrbanPopgen_Plate53_1-23-24_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.8
urban_417,Sample 1_UrbanPopgen_Plate54_1-23-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.8
urban_389,Sample 2_UrbanPopgen_Plate54_1-23-2024_data.csv,Mcav,North Miami reef,Pillars,Jan-24,Winter,Dry,9.8
urban_390,Sample 3_UrbanPopgen_Plate54_1-23-2024_data.csv,Mcav,North Miami reef,Pillars,Jan-24,Winter,Dry,9.4
urban_396,Sample 4_UrbanPopgen_Plate54_1-23-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.5
urban_397,Sample 5_UrbanPopgen_Plate54_1-23-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.5
urban_407,Sample 6_UrbanPopgen_Plate54_1-23-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.8
urban_405,Sample 7_UrbanPopgen_Plate54_1-23-2024_data.csv,Ofav,North Miami reef,Pillars,Jan-24,Winter,Dry,8.5
urban_409,Sample 8_UrbanPopgen_Plate54_1-23-2024_data.csv,Ofav,North Miami reef,South Canyon,Jan-24,Winter,Dry,5.5
urban_415,Sample 9_UrbanPopgen_Plate54_1-23-2024_data.csv,Ofav,North Miami reef,Pillars,Jan-24,Winter,Dry,9.4
urban_392,Sample 10_UrbanPopgen_Plate54_1-23-2024_data.csv,Cnat,North Miami reef,Pillars,Jan-24,Winter,Dry,8.5
urban_394,Sample 11_UrbanPopgen_Plate54_1-23-2024_data.csv,Cnat,North Miami reef,South Canyon,Jan-24,Winter,Dry,5.2
urban_438,Sample 1 _UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,1.8
urban_439,Sample 2_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,1.8
urban_440,Sample 3_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2
urban_441,Sample 4_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2.8
urban_442,Sample 5_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2.7
urban_453,Sample 6_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2
urban_454,Sample 7_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2
urban_455,Sample 8_UrbanPopgen_Plate55_1-24-2024_data.csv,Dlab,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,1.3
urban_456,Sample 9_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2
urban_457,Sample 10_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2
urban_458,Sample 11_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,
urban_459,Sample 12_UrbanPopgen_Plate55_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,
urban_428,Sample 1 _UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.5
urban_429,Sample 2_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.8
urban_430,Sample 3_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.8
urban_432,Sample 4_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,6.7
urban_433,Sample 5_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,6.7
urban_434,Sample 6_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,7
urban_436,Sample 7_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.5
urban_443,Sample 8_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.5
urban_444,Sample 9_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.3
urban_445,Sample 10_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.8
urban_446,Sample 11_UrbanPopgen_Plate56_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.8
urban_391,Sample 1_UrbanPopgen_Plate57_1-24-2024_data.csv,Dlab,North Miami reef,Pillars,Jan-24,Winter,Dry,9.1
urban_417,Sample 2_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.8
urban_418,Sample 3_UrbanPopgen_Plate57_1-24-2024_data.csv,Dlab,North Miami reef,Pillars,Jan-24,Winter,Dry,9.8
urban_419,Sample 4_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,8.8
urban_420,Sample 5_UrbanPopgen_Plate57_1-24-2024_data.csv,Cnat,North Miami reef,Pillars,Jan-24,Winter,Dry,8.8
urban_421,Sample 6_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.1
urban_422,Sample 7_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.1
urban_423,Sample 8_UrbanPopgen_Plate57_1-24-2024_data.csv,Cnat,North Miami reef,Pillars,Jan-24,Winter,Dry,9.1
urban_424,Sample 9_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,8.8
urban_425,Sample 10_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.1
urban_426,Sample 11_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.1
urban_427,Sample 12_UrbanPopgen_Plate57_1-24-2024_data.csv,Pseu,North Miami reef,Pillars,Jan-24,Winter,Dry,9.1
urban_448,Sample 1_UrbanPopgen_Plate58_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.8
urban_449,Sample 2_UrbanPopgen_Plate58_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.9
urban_450,Sample 3_UrbanPopgen_Plate58_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.9
urban_451,Sample 4_UrbanPopgen_Plate58_1-24-2024_data.csv,Mcav,North Miami reef,Graceland,Jan-24,Winter,Dry,5.8
urban_452,Sample 5_UrbanPopgen_Plate58_1-24-2024_data.csv,Pseu,North Miami reef,Graceland,Jan-24,Winter,Dry,5.6
urban_460,Sample 6_UrbanPopgen_Plate58_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,
urban_461,Sample 7_UrbanPopgen_Plate58_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,
urban_462,Sample 8_UrbanPopgen_Plate58_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,
urban_478,Sample 9_UrbanPopgen_Plate58_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,1.3
urban_479,Sample 10_UrbanPopgen_Plate58_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2.9
urban_480,Sample 11_UrbanPopgen_Plate58_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,3
urban_481,Sample 1_UrbanPopgen_Plate59_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,3
urban_482,Sample 2_UrbanPopgen_Plate59_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2
urban_488,Sample 3_UrbanPopgen_Plate59_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2.6
urban_489,Sample 4_UrbanPopgen_Plate59_1-24-2024_data.csv,Dlab,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2
urban_490,Sample 5_UrbanPopgen_Plate59_1-24-2024_data.csv,Pseu,Miami urban,Miami Beach Marina,Jan-24,Winter,Dry,2.6
