Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\cmblab\Downloads\UrbanPopgen_Plate37_1-11-24.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2024-01-11 18:44:31 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D2,Sample 6,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D3,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.93692017,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D3,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,24.04957008,24.08709526,0.053068615,,,,FALSE,0.1,TRUE,3,20,,N,Y,Y
D4,Sample 6,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D5,Sample 6,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D6,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,38.93692017,38.93692017,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
D6,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,24.12462044,24.08709526,0.053068615,,,,FALSE,0.1,TRUE,3,20,,N,N,N
D7,Sample 7,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,1,3,,N,Y,N
D8,Sample 7,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.44021988,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D9,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,36.6254425,36.36627197,0.366519779,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
D9,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,24.34549522,25.42766762,1.530422926,,,,FALSE,0.1,TRUE,3,20,,Y,N,N
D10,Sample 7,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
D11,Sample 7,B,UNKNOWN,FAM,NFQ-MGB,37.44021988,37.44021988,,,,,FALSE,0.1,TRUE,3,33,,N,N,N
D12,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,36.10710526,36.36627197,0.366519779,,,,FALSE,0.1,TRUE,3,31,,Y,N,N
D12,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,26.50984001,25.42766762,1.530422926,,,,FALSE,0.1,TRUE,3,22,,Y,N,N
E1,Sample 8,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E2,Sample 8,B,UNKNOWN,FAM,NFQ-MGB,27.91267204,27.58959961,0.456892073,,,,FALSE,0.1,TRUE,3,24,,N,N,N
E3,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E3,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E4,Sample 8,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E5,Sample 8,B,UNKNOWN,FAM,NFQ-MGB,27.26652908,27.58959961,0.456892073,,,,FALSE,0.1,TRUE,3,23,,N,N,N
E6,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,Y,Y
E6,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E7,Sample 9,A,UNKNOWN,FAM,NFQ-MGB,33.91976547,33.91976547,,,,,FALSE,0.1,TRUE,3,29,,N,N,N
E8,Sample 9,B,UNKNOWN,FAM,NFQ-MGB,26.65202713,26.48917389,0.230310604,,,,FALSE,0.1,TRUE,3,23,,N,N,N
E9,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
E9,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,24.82419968,24.84781647,0.033397838,,,,FALSE,0.1,TRUE,3,20,,N,N,N
E10,Sample 9,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,33.91976547,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E11,Sample 9,B,UNKNOWN,FAM,NFQ-MGB,26.32631874,26.48917389,0.230310604,,,,FALSE,0.1,TRUE,3,22,,N,N,N
E12,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E12,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,24.87143135,24.84781647,0.033397838,,,,FALSE,0.1,TRUE,3,21,,N,Y,Y
F1,Sample 10,A,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,33,,N,N,N
F2,Sample 10,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.4071312,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
F3,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
