fileID,sampleID,region,site,latitude,longitude,depthft,depthm,species,notes,permit,date
PSTR_urban_437.trim.un.bt2.bam,urban_437,Miami urban,Seaquarium,25.73276,-80.16708,2,0.6,Pstr,,SAL,1/25/24
PSTR_urban_438.trim.un.bt2.bam,urban_438,Miami urban,Miami Beach Marina,25.77001,-80.14122,5.9,1.8,Pstr,,SAL,1/19/24
PSTR_urban_439.trim.un.bt2.bam,urban_439,Miami urban,Miami Beach Marina,25.77001,-80.14122,5.9,1.8,Pstr,,SAL,1/19/24
PSTR_urban_440.trim.un.bt2.bam,urban_440,Miami urban,Miami Beach Marina,25.77001,-80.14122,6.6,2,Pstr,,SAL,1/19/24
PSTR_urban_441.trim.un.bt2.bam,urban_441,Miami urban,Miami Beach Marina,25.77001,-80.14122,9.2,2.8,Pstr,,SAL,1/19/24
PSTR_urban_442.trim.un.bt2.bam,urban_442,Miami urban,Miami Beach Marina,25.77001,-80.14122,8.9,2.7,Pstr,,SAL,1/19/24
PSTR_urban_452.trim.un.bt2.bam,urban_452,North Miami reef,Graceland,25.93585,-80.11089,18.4,5.6,Pstr,,SAL,1/19/24
PSTR_urban_453.trim.un.bt2.bam,urban_453,Miami urban,Miami Beach Marina,25.77001,-80.14122,6.6,2,Pstr,,SAL,1/19/24
PSTR_urban_454.trim.un.bt2.bam,urban_454,Miami urban,Miami Beach Marina,25.77001,-80.14122,6.6,2,Pstr,,SAL,1/19/24
PSTR_urban_456.trim.un.bt2.bam,urban_456,Miami urban,Miami Beach Marina,25.77001,-80.14122,6.6,2,Pstr,,SAL,1/19/24
PSTR_urban_457.trim.un.bt2.bam,urban_457,Miami urban,Miami Beach Marina,25.77001,-80.14122,6.6,2,Pstr,,SAL,1/19/24
PSTR_urban_458.trim.un.bt2.bam,urban_458,Miami urban,Miami Beach Marina,25.77001,-80.14122,,,Pstr,,SAL,1/19/24
PSTR_urban_459.trim.un.bt2.bam,urban_459,Miami urban,Miami Beach Marina,25.77001,-80.14122,,,Pstr,,SAL,1/19/24
PSTR_urban_460.trim.un.bt2.bam,urban_460,Miami urban,Miami Beach Marina,25.77001,-80.14122,,,Pstr,,SAL,1/19/24
PSTR_urban_478.trim.un.bt2.bam,urban_478,Miami urban,Miami Beach Marina,25.77001,-80.14122,4.3,1.3,Pstr,,SAL,1/19/24
PSTR_urban_479.trim.un.bt2.bam,urban_479,Miami urban,Miami Beach Marina,25.77001,-80.14122,9.5,2.9,Pstr,,SAL,1/19/24
PSTR_urban_480.trim.un.bt2.bam,urban_480,Miami urban,Miami Beach Marina,25.77001,-80.14122,9.8,3,Pstr,,SAL,1/19/24
PSTR_urban_481.trim.un.bt2.bam,urban_481,Miami urban,Miami Beach Marina,25.77001,-80.14122,9.8,3,Pstr,,SAL,1/19/24
PSTR_urban_482.trim.un.bt2.bam,urban_482,Miami urban,Miami Beach Marina,25.77001,-80.14122,6.6,2,Pstr,,SAL,1/19/24
PSTR_urban_488.trim.un.bt2.bam,urban_488,Miami urban,Miami Beach Marina,25.77001,-80.14122,8.5,2.6,Pstr,,SAL,1/19/24
PSTR_urban_490.trim.un.bt2.bam,urban_490,Miami urban,Miami Beach Marina,25.77001,-80.14122,8.5,2.6,Pstr,,SAL,1/19/24
PSTR_urban_491.trim.un.bt2.bam,urban_491,Miami urban,Miami Beach Marina,25.77001,-80.14122,7.5,2.3,Pstr,,SAL,1/19/24
PSTR_urban_492.trim.un.bt2.bam,urban_492,Miami urban,Miami Beach Marina,25.77001,-80.14122,7.9,2.4,Pstr,,SAL,1/19/24
PSTR_urban_493.trim.un.bt2.bam,urban_493,Miami urban,Miami Beach Marina,25.77001,-80.14122,,,Pstr,,SAL,1/19/24
PSTR_urban_494.trim.un.bt2.bam,urban_494,Miami urban,Miami Beach Marina,25.77001,-80.14122,,,Pstr,,SAL,1/19/24
