fileID,sampleID,region,site,latitude,longitude,depthft,depthm,species,notes,permit,date
PCLI_urban_324.trim.un.bt2.bam,urban_324,Miami reef,Emerald Reef,25.67735,-80.09738,26,7.9,Pcli,,SAL,6/1/23
PCLI_urban_325.trim.un.bt2.bam,urban_325,Miami reef,Emerald Reef,25.67735,-80.09738,21,6.4,Pcli,,SAL,6/1/23
PCLI_urban_393.trim.un.bt2.bam,urban_393,North Miami reef,South Canyon,25.86045,-80.10842,18,5.5,Pcli,,SAL,1/19/24
PCLI_urban_395.trim.un.bt2.bam,urban_395,North Miami reef,South Canyon,25.86045,-80.10842,18,5.5,Pcli,,SAL,1/19/24
PCLI_urban_403.trim.un.bt2.bam,urban_403,North Miami reef,Pillars,25.86203,-80.09978,29,8.8,Pcli,,SAL,1/19/24
PCLI_urban_404.trim.un.bt2.bam,urban_404,North Miami reef,Pillars,25.86203,-80.09978,28,8.5,Pcli,,SAL,1/19/24
PCLI_urban_408.trim.un.bt2.bam,urban_408,North Miami reef,South Canyon,25.86045,-80.10842,16,4.9,Pcli,,SAL,1/19/24
PCLI_urban_412.trim.un.bt2.bam,urban_412,North Miami reef,South Canyon,25.86045,-80.10842,18,5.5,Pcli,,SAL,1/19/24
PCLI_urban_413.trim.un.bt2.bam,urban_413,North Miami reef,South Canyon,25.86045,-80.10842,18,5.5,Pcli,,SAL,1/19/24
PCLI_urban_414.trim.un.bt2.bam,urban_414,North Miami reef,South Canyon,25.86045,-80.10842,17,5.2,Pcli,,SAL,1/19/24
PCLI_urban_474.trim.un.bt2.bam,urban_474,Miami urban,Coral City Camera,25.76697,-80.14495,7,2.1,Pcli,,SAL,1/26/24
PCLI_urban_475.trim.un.bt2.bam,urban_475,Miami urban,Coral City Camera,25.76697,-80.14495,7,2.1,Pcli,,SAL,1/26/24
PCLI_urban_486.trim.un.bt2.bam,urban_486,Miami urban,Coral City Camera,25.76697,-80.14495,7,2,Pcli,,SAL,1/26/24
PCLI_urban_502.trim.un.bt2.bam,urban_502,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_503.trim.un.bt2.bam,urban_503,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_504.trim.un.bt2.bam,urban_504,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_506.trim.un.bt2.bam,urban_506,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_508.trim.un.bt2.bam,urban_508,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_511.trim.un.bt2.bam,urban_511,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_515.trim.un.bt2.bam,urban_515,Miami urban,Coral City Camera,25.76697,-80.14495,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_523.trim.un.bt2.bam,urban_523,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pcli,,SAL,1/26/24
PCLI_urban_524.trim.un.bt2.bam,urban_524,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pcli,,SAL,1/26/24
PCLI_urban_525.trim.un.bt2.bam,urban_525,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pcli,,SAL,1/26/24
PCLI_urban_528.trim.un.bt2.bam,urban_528,Miami urban,Coral City Camera,25.76697,-80.14495,,,Pcli,,SAL,1/26/24
PCLI_urban_573.trim.un.bt2.bam,urban_573,Miami urban,Fisher Island,25.75571,-80.14168,,,Pcli,,SAL,1/26/24
PCLI_urban_583.trim.un.bt2.bam,urban_583,Palm Beach urban,Peanut Island,26.77153,-80.04421,3,0.9,Pcli,,SAL,1/30/24
PCLI_urban_592.trim.un.bt2.bam,urban_592,Miami urban,Fisher Island,25.75571,-80.14168,,,Pcli,,SAL,1/26/24
PCLI_urban_594.trim.un.bt2.bam,urban_594,Miami urban,Fisher Island,25.75571,-80.14168,,,Pcli,,SAL,1/26/24
PCLI_urban_599.trim.un.bt2.bam,urban_599,Miami urban,Fisher Island,25.75571,-80.14168,1,0.3,Pcli,mislabeled as urban_579,SAL,1/26/24
PCLI_urban_600.trim.un.bt2.bam,urban_600,Miami urban,Fisher Island,25.75571,-80.14168,1,0.3,Pcli,mislabeled as urban_580,SAL,1/26/24
PCLI_urban_618.trim.un.bt2.bam,urban_618,Miami urban,Fisher Island,25.75571,-80.14168,5,1.5,Pcli,,SAL,1/26/24
PCLI_urban_641.trim.un.bt2.bam,urban_641,Miami urban,Fisher Island,25.75571,-80.14168,1,0.3,Pcli,,SAL,1/26/24
PCLI_urban_644.trim.un.bt2.bam,urban_644,Miami urban,Fisher Island,25.75571,-80.14168,3,0.9,Pcli,,SAL,1/26/24
PCLI_urban_646.trim.un.bt2.bam,urban_646,Miami urban,Fisher Island,25.75571,-80.14168,1,0.3,Pcli,,SAL,1/26/24
PCLI_urban_658.trim.un.bt2.bam,urban_658,Miami urban,Fisher Island,25.75571,-80.14168,,,Pcli,,SAL,1/26/24
PCLI_urban_659.trim.un.bt2.bam,urban_659,Miami urban,Fisher Island,25.75571,-80.14168,,,Pcli,,SAL,1/26/24
PCLI_urban_660.trim.un.bt2.bam,urban_660,Miami urban,Fisher Island,25.75571,-80.14168,,,Pcli,,SAL,1/26/24
PCLI_urban_693.trim.un.bt2.bam,urban_693,North Miami urban,Haulover Inlet,25.89993,-80.12244,3,0.9,Pcli,,SAL,1/31/24
PCLI_urban_698.trim.un.bt2.bam,urban_698,North Miami urban,FIU Biscayne Bay,25.90614,-80.13507,9,2.7,Pcli,,SAL,1/31/24
